Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Expert Wordpress - Sécurité - SEO,Webcom,Casablanca,null,Pas important,Informatique - Développement,"Agence Webcom CasablancaDans le cadre du développement de notre activité, nous recrutons un développeur web Wordpress / PHP.Définition du rôle :Réaliser le développement de sites web ou applications ;Participer à la définition des choix techniques de développement ;Gérer l administration des applications de gestion de contenus et publication multi supports ;Assurer un soutien technique lors des phases de conception des services ;Assurer la maintenance corrective et évolutive des sites ou applications développés.Compétences linguistiques requises :Une connaissance solide du CMS wordpress est obligatoire.Connaissances des standards web.Merci d'envoyer vos CV par email",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8597220/Expert-Wordpress-SÃ©curitÃ©-SEO.html,05-09-2021
Ingénieur Développeur PHP/ Symfony,Webcom.ma,Casablanca,null,Bac plus 5,Informatique - Développement,"WEBCOM .MA CasablancaNous recherchons un(e) ingénieur(e) de réalisation PHP / Symfony pour renforcer notre centre de service étude et développement.Vous serez directement rattaché(e) au Chef de Projet et vous disposerez d’une grande autonomie pour accomplir une grande variété de tâches.Au sein de l’équipe étude et développement, vous participez à la réalisation de projets au forfait, avec engagement de résultats (couts, délais, qualité).Vous intégrez une équipe constituée de 6 développeurs et un chef de projetdans l’environnement PHP / Symfony / MySql.Conditions requisesCôté technique, vous devez réellement maîtriser les technos et savoir-faire suivants, c’est-à-dire qu’il vous faut une solide expérience d’au moins 3 ans :PHPSymfony 4Json",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8641164/IngÃ©nieur-DÃ©veloppeur-PHP-Symfony.html,05-09-2021
Expert JavaScript - PHP,Webcom.ma,Casablanca,null,Pas important,RH/Personnel/Formation,"WEBCOM .MA - Nous recrutons pour l'un de nos projets des Experts JavaScript - PHP.Sous la responsabilité d'un scrum master vous serez amener à :Assurer la maintenance évolutive et corrective des applicationsFaire le compte-rendu de son activité dans l'outil de suivi de projetTravailler en étroite collaboration avec l'ensemble des servicesProfil recherché :Titulaire d'une formation en Développement InformatiqueExpérience confirmée (au moins 3 ans) dans le développement libreExpert en langage PHP, Symfony et JavascriptMaitrise des bases de données sous MySQLMéthodique, rigoureux, autonomeExcellentes qualités relationnelles, de fortes capacités d'écoute et d'un bon esprit d'équipe.",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8709484/Expert-JavaScript-PHP.html,05-09-2021
Ingenieur Etude et Developpement,Konilog,Mohammedia,null,Bac plus 4,Informatique - Développement,"Description : 
Konilog est une societe innovante dans le domaine de l’industrie et la Supply Chain, vous serez au cœur de la transformation numerique des industriels. Notre entreprise implantee à Mohammedia accompagne les clients dans leurs projets de migration vers l’industrie 4.0, par l’accompagnement, la vente de nos logiciels et les prestations associees
Nous développons des solutions émergentes orientées industrie 4.0 pour transformer les usines et les Supply Chain en plateforme numérique connectée. 

Profil recherché :
•	Expérience minimum de 2 ans sur des projets informatiques Backend/Frontend
•	Technologies: Back-End: JAVA JEE, Framework Spring boot, Spring-Security, Spring MVC +Spring JPA (Implémentation par defaut Hibernate). Front End : JavaScript / Framework : Angular. Base de données : Maria db(MySql), Containerisation : Docker, Docker Compose, Cloud : google cloud plateforme, Gestion des versions : Bitbucket / Git , CI/CD : Pipelines Bitbucket / Jenkins
•	Connaissance des projets web et Applications Mobile,
•	Curiosité, rigueur, adaptabilité, travail en équipe, aisance relationnelle
•	Connaissances développement frontend / fullstack appréciées
•	Communication oral et écrite
•	Rédaction de la documentation
•	Engagement personnel
•	Savoir observer et écouter",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8794862/Ingenieur-Etude-et-Developpement.html,05-09-2021
Offre d'emploi au fkih ben salah,BT.MARKET,Fkih Ben Salah,null,Bac plus 2,Informatique - Développement,"Nous recrutons des chargés de marketing web. profils recherches: bac + 2 (développement informatique , ou réseaux informatique). -une bonne maîtrise de l'outil informatique. - agés entre 25 et 40 ans. ) si vous êtes intéressées n'hésitez pas à nous envoyer votre cv joint photo d’identité à travers ce site. merci.",Anapec,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8794292/Offre-demploi-au-fkih-ben-salah.html,05-09-2021
Developpeur full stack php laravel vuejs,IT DEV,Casablanca,null,Bac plus 2,Informatique - Développement,"Sous la responsabilité de la DSI vous serez en charge du developpement d une application web pour une durée de 6 mois
Maitrisant php ,laravel,vuejs,my sql,sql server,xml,..)
Et si vous êtes interessé merci d'envoyer vos cvs",CDD,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8794204/Developpeur-full-stack-php-laravel-vuejs.html,04-09-2021
RESP.WEB,SYNAPSES MAROC,Agadir,null,Bac plus 2,Informatique - Webdesign/Infographie,Bonjournous cherchons une personne pour ce poste,A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8793440/RESPWEB.html,04-09-2021
Infographiste,RH,Casablanca,null,Bac plus 3,Informatique - Webdesign/Infographie,"Nous sommes une société basée à Sidi Maârouf, opérant dans le secteur de construction second œuvre, Nous cherchons un infographiste multimédia de profil : formation bac+3 et plus en infographie ou développement informatique, justifiant d’une expérience de 2 ans dans un poste similaire,Compétences requises:•	Créer une communication visuelle avec des textes et des images•	Concevoir et mettre en page un site Internet et en assurer le bon fonctionnement•	La création des affiches web•	La réalisation des animations vidéo•	Bonne maitrise des outils de programmation et logiciels (Director, Java, XML, HTML, …)•	Maîtrise de la PAO (Publication Assistée par Ordinateur)•	Maîtrise des logiciels spécialisés (Photoshop, Illustrator, Xpress)•	Maîtrise des notions d’audiovisuel et des codes visuels (typographie, couleurs, etc.)•	Maîtrise des techniques de communication et leur impact•	Avoir un talent artistique, maitrise du dessin•	Notions de gestion et de marketingNous vous offrons•	Une expérience significative,•	Une stabilité professionnelle avec possibilité d’évolution selon votre potentiel,•	Une rémunération très motivante.•	Un Contrat CDI avec avantages sociaux dés votre intégrationEnvoyez-nous votre CVavec photo en répondant à cette annonce",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8793434/Infographiste.html,04-09-2021
عاملة بمكتبة - التجربة مطلوبة ,مكتبة مسنانة طنجة,Tanger,null,Pas important,Production - Opérateur/Manoeuvre,ِCherche une jeune fille SERIEUSE pour opératrice dans une librairie et qu' elle habite dans les environs : Branes Mesnana ... +maitrise les outils informatique+tirage et Photocopie +prendre des RDV par internet. N.B : les personnes intéressées se manifestent au plus vite.salaire : 1500,A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8793176/Ø¹Ø§ÙÙØ©-Ø¨ÙÙØªØ¨Ø©-Ø§ÙØªØ¬Ø±Ø¨Ø©-ÙØ·ÙÙØ¨Ø©.html,04-09-2021
Project Coordinator,Smart Transformation,Fès,null,Bac plus 3,Informatique - Développement,"Smart Transformation, a global technology company, with clients and partners in North America and Middle East, is hiring a full time ""Project Coordinator"" for its office in Morocco (Fez), the responsibilities for the position are as below:- Evaluating, identifying and developing software solutions.- Collaborating with various stakeholders to determine software requirements.- Developing product specifications with attention to system integration, feasibility and security.- Creating product specifications, design documents and documentation.- Providing the development team with architectural blueprints to follow.- Guiding and assisting the development team throughout the process.- Coordinating the development tasks, sprints, schedules and deadlines.- Troubleshooting and resolving issues with coding or design.- Conducting quality control review of the code delivered by the development team.- Testing the final product to ensure it is completely functional and meets requirements (Unit testing, functional testing and user experience testing).- Presenting regular progress reports to management.PS:- Experience in Git, Jira, Angular, Spring Framework, MangoDB and DevOPS is mandatory.- Please attach your resume to your application.- Responses are accepted in English or French.- Applications are considered on a rolling basis.- You would be required to work late shifts and week ends.",Anapec,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8792640/Project-Coordinator.html,03-09-2021
Ingénieur avant-vente (domaine IT),Confidentiel,Casablanca,null,Bac plus 5,Informatique - Systèmes/Réseaux,"Nous recherchons des ingénieurs avant-vente avec un minimum de 2 ans d'expérience dans un poste similaire notamment dans le domaine de la sécurité SI.Si vous êtes intéressé(e), n'hésitez pas à nous envoyer votre CV actualisé",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8792511/IngÃ©nieur-avant-vente-(domaine-IT).html,03-09-2021
Full Stack Developers,Smart Transformation,Fès,null,Bac plus 3,Informatique - Développement,"Smart Transformation, a global technology company, with clients and partners in North America and Middle East, is hiring full time ""Full stack developers"" for its office in Morocco (Fez), the qualifications for the position are as below:

- Ability to work independently with minimal supervision.
- An avid learner and curious to discover new technologies.
- Good understanding of design and overall architecture of web applications.
- Highly skilled with back-end programming in Spring and NodeJS.
- Full command of Angular.
- Expertise in NoSQL dababase management system such as MangoDB,.
- Experience with DevOPS, Firebase, cloud services, APIs, Git and unit testing.
- Comfortable with both mobile and desktop applications.
- Blockchain development experience is a plus.

Join a fast growing company, gain international experience and have fun while developing the next technology solutions that will shape the future.

PS:

- Please attach your resume to your application.
- Responses are accepted in English or French.
- Applications are considered on a rolling basis.
- You would be required to work late shifts and week ends.",Anapec,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8792644/Full-Stack-Developers.html,03-09-2021
Développeur web Synfony,proxisoft,Salé,null,Bac plus 2,Informatique - Développement,"PROXISOFT s'est spécialisé dans le domaine de l'ingénierie informatique, grâce à des Années d'expérience et de plusieurs projets réalisés, notre objectif est d'accompagner et à moindre coût nos clients dans leurs projets informatique.Ensemble, nous déterminons leurs besoins ainsi que leurs contraintes, que ce soit sur le plan temporel ou budgétaire, afin de leur offrir des solutions pertinentes.Poste :PROXISOFTrecherche des développeurs web / Mobile pour un stage de 2 Moisau Minimum- Participer à la conception des solutionsweb et Mobile- Rédiger des livrables- Développer des web services pour des solutions web sous lefromeworkSymfony ( PHP)- Sécuriser les flux de communication- Méthode de développement agileProfil recherché :De formation Bac+2 Ouplus endéveloppement informatique.Compétences requises :Développementweb/ Mobile, langage de programmationHTML, Css, Js, bootstrap, PHP- Symfony- Java-ionicSi vous êtes intéressé n'hésitez pas à nous contacter et à nous envoyer votre CV Adresse email Numéro de téléphone : +212 537 835 346",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8792461/DÃ©veloppeur-web-Synfony.html,03-09-2021
