Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Technical Data Mangement - Fès,ALTEN Maroc,Parc Fès Shore Parc- Route sidi Hrazem - Fès - Maroc, De 3 à 5 ans ,Bac +5 et plus,Informatique,"Avoir un Bac+2/3 en Mécanique, Mécatronique etc..Avoir une expérience de 3 an minimum dans un poste similaire.Compétences requises :Bon niveau en AnglaisConnaissances en PLM, Sharepoint, DocumentumConnaissances Microsoft office",CDI,https://www.rekrute.com/offre-emploi-technical-data-mangement-recrutement-alten-maroc-fes-128268.html,19/09/2021
Analyste fonctionnel (Testeur) confirmé - Rabat,ALTEN Maroc,Parc Fès Shore Parc- Route sidi Hrazem - Fès - Maroc, De 3 à 5 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,• Bonne communication en Français et en Anglais• Avoir une expérience de 2 ans minimum• Capacité de compréhension et de développement du besoin fonctionnel complexe• Expérience sur un des outils de test : Exemple Testlink• Expérience sur un des outils de gestion des tickets : Redmine / JIRA• Méthode SCRUM,CDI,https://www.rekrute.com/offre-emploi-analyste-fonctionnel-testeur-confirme-recrutement-alten-maroc-rabat-127844.html,19/09/2021
System Administrator/ Infrastructure (H/F) - Rabat,ALTEN Maroc,Parc Fès Shore Parc- Route sidi Hrazem - Fès - Maroc, De 5 à 10 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,"You have proficiency and total hands on experience ( +5 yrs)Certification will be added advantage. At least 3 years of hands on experience on below technologies.VMware vSphere, Hyper-v.VMware Horizon View, vWorkspace.Knowledge in AWS, Azure.SCOM.SCCM, Chef Infra.Good Knowledge in windows server.Good Knowledge in Physical Infrastructures (Rack Servers, Blade Servers, Chassis..Etc.).Basic/Intermediate Network Knowledge.Basic /Intermediated ITIL Knowledge.",CDI,https://www.rekrute.com/offre-emploi-system-administrator-infrastructure-hf-recrutement-alten-maroc-rabat-128704.html,19/09/2021
INGÉNIEUR CONCEPTEUR DÉVELOPPEUR .NET (H/F) - Rabat,SQLI Maroc,"Bâtiments 1 et 2, ""Mahaj Ryad Center Bureaux"" Hay Ryad", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Vous totalisez 3 ans d'expérience au minimum et maîtrisez les aspects techniques ci-dessous:Programmation orientée objet,C#, ASP.NET, WebApi,.Net CoreIISWebServices (SOAP et REST),Entity FrameworkJS, Html5Azure function, Azure app service, Azure Data Factory, Azure blob storage, Managed IdentityLes plus :Connaissance SitecoreCertification AZ900Join Us and Let's Play the Digital Game !",CDI,https://www.rekrute.com/offre-emploi-ingenieur-concepteur-developpeur-.net-hf-recrutement-sqli-maroc-rabat-127945.html,17/09/2021
Expert Technique Java JEE (Rabat) - Rabat,SQLI Maroc,"Bâtiments 1 et 2, ""Mahaj Ryad Center Bureaux"" Hay Ryad", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Vous totalisez 6 ans d'expérience au minimum et maîtrisez les aspects techniques ci-dessous:Programmation orientée objet,Java/J2EE (JDBC, JSP, Servlet),Tomcat,WebServices (SOAP et REST),Spring Core, Spring IOC, Spring Batch, Spring MVC, Spring Cloud Data, Struts, Hibernate,Oracle, Mysql,Connaissances en Unix,Java architecture and built.Les plus :Connaissance en SOA : Microservices et développement HeadlessApache NiFiApache AVROKafkaMongoDB/Mongo AtlasJoin Us and Let's Play the Digital Game !",CDI,https://www.rekrute.com/offre-emploi-expert-technique-java-jee-rabat-recrutement-sqli-maroc-rabat-127944.html,17/09/2021
EXPERT TECHNIQUE .NET/ANGULAR (H/F) - Rabat,SQLI Maroc,"Bâtiments 1 et 2, ""Mahaj Ryad Center Bureaux"" Hay Ryad", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Vous totalisez au minimum 5 années d'expérience, parlez couramment l'anglais et maitrisez la stack suivante :.Net 3.5, 4.0, 4.5, 5ASPNET MVC 4, 5Entité FrameworkC#SQL ServerSSIS, SSRS, SSASWebApiHTML5, CSS3, Javascript, JqueryAngularXReactJS est un plus différenciantJoin Us and Let's Play the Digital Game !",CDI,https://www.rekrute.com/offre-emploi-expert-technique-.netangular-hf-recrutement-sqli-maroc-rabat-127943.html,17/09/2021
INGÉNIEUR CONCEPTEUR DÉVELOPPEUR WPF - Rabat,SQLI Maroc,"Bâtiments 1 et 2, ""Mahaj Ryad Center Bureaux"" Hay Ryad", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Vous totalisez au minimum 3 années d'expérience et maitrisez la stack suivante :WPF.Net 3.5, 4.0, 4.5, 5Entité FrameworkC#SQL ServerWebApiWPF (Windows presentation Foundation)Pattern MVVMXAMLTelerik et .Net Core sont des plusJoin Us and Let's Play the Digital Game !",CDI,https://www.rekrute.com/offre-emploi-ingenieur-concepteur-developpeur-wpf-recrutement-sqli-maroc-rabat-127942.html,17/09/2021
Ingénieur Concepteur Développeur Java JEE (Confirmé/Senior) - Rabat,SQLI Maroc,"Bâtiments 1 et 2, ""Mahaj Ryad Center Bureaux"" Hay Ryad", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Vous maîtrisez les aspects techniques ci-dessous:- Java 8/11 language & technology stack, minimum 3 ans d’expérience- Front technologie (Nice to Have): Angular, React, NodeJs- Spring Boot (2.x), Spring IoC, Spring MVC, Spring Security- Web formats et protocols: JSON, XML, HTTP, SOAP, WSDL, REST…etc.- Expérience de travail avec les bases de données (MySql,Oracle,SQL Server)- Testing (Junit 4/5, Mockito, Spring-test)- Maven, Git, Jenkins- Expérience avec des stratégies de construction modernes, intégration / déploiement continu, test unitaire- Agile methodologyJoin Us and Let's Play the Digital Game !",CDI,https://www.rekrute.com/offre-emploi-ingenieur-concepteur-developpeur-java-jee-confirmesenior-recrutement-sqli-maroc-rabat-127940.html,17/09/2021
Consultant support applicatif ( h/f) - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 1 à 3 ans ,Bac +4,Informatique,"Qualifications De formation Bac + 3/5, vous avez une expérience de minimum 1 ans dans un domaine similaire. Maîtrise de l’anglais & français Compétences clés : * Savoir communiquer, savoir analyser ce qui ne va pas. Il faut être carré et rigoureux. * Maitrise de l’anglais indispensable. Compétences techniques * Excel * Savoir lire un fichier XML * Savoir lire logs fournis * Savoir vérifier le résultat des Jobs Compétences Personnelles Sens relationnel – Très curieux - Analyse & Synthèse - Proactivité - Rigueur & Organisation - Communication - Sens du service - Satisfaction client - Force de propositionCOMPÉTENCES INDISPENSABLES:Maitrise de l’anglais indispensable.Savoir communiquer, savoir analyser ce qui ne va pas. Il faut être carré et rigoureux.",CDI,https://www.rekrute.com/offre-emploi-consultant-support-applicatif-hf-recrutement-sofrecom-services-maroc-rabat-128359.html,17/09/2021
"Concepteur/Développeur Back-end, .NET (C# 6.0) - Rabat",Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Compétences Indispensables:    Langage PLSQL et scripting Shell : 1 ans    Bonne connaissances du langage JAVA 7 : 1 ans    Web services SOAP/REST WCF : 1 ans    NET 4.6.1 (ASP.NET Core 2.1) sous le langage C# 6.0 : 2 ans    BDD : Oracle 12c (Middleware Oracle Managed ODP.NET) : 1Compétences Souhaitables:     Visual Studio 2015 / 2017 (.NET Core)    Bonne connaissances du Framework Angular 6.1 Toad for Oracle Xpert Edition Talend Open Studio 6.0.0 LINUX Kubernetes Solide connaissance autour de la spécification graphique de Microsoft .NET 4.6.1 (WPF) Jetbrains Resharper Suite (Resharper, dotMemory, dotTrace)    Programmation 3D : maitrise du pipeline graphique DirectX/OpenGL Team Foundation Server 2015 (source control et backlog hébergé par l’intégrateur) Snoop    Librairies tierces : Telerik UI for WPF DOCKER    RedGate Reflector",CDI,https://www.rekrute.com/offre-emploi-concepteurdeveloppeur-back-end-.net-c-6.0-recrutement-sofrecom-services-maroc-rabat-128746.html,17/09/2021
Fullstack (JAVA/JEE & Angular) - Rabat,Sofrecom Services Maroc,null, De 3 à 5 ans ,Bac +5 et plus,Informatique,"De formation Bac +5 (école d'ingénieurs ou équivalent universitaire), Il possède une ou plusieurs expériences significatives de 3 ans ou plus en analyse, conception, développement, intégration et déploiement d’application JAVA/JEE avec une bonne maitrise du Framework Spring boot (Rest controller, spring core, spring data jpa).Compétences Indispensables JAVA/JEE (JAVA 8) : 4 ans AngulaCompétences Souhaitables:    Spring boot HTML HIBERNATE JAVASCRIPT   Gitlab (CI/CD) MAVEN ORACLE (SQL)",CDI,https://www.rekrute.com/offre-emploi-fullstack-javajee-angular-recrutement-sofrecom-services-maroc-rabat-128748.html,17/09/2021
Ingénieur support applicatif - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,Bac +5 et plus,Informatique,"De formation Bac +5, il possède une ou plusieurs expériences significatives de 3 ans ou plus en support applicatifs avec une bonne maitrise de la langue Française et Anglaise (Clients externes).Compétences Indispensables : Connaissances des protocoles d’échange SOAP et REST : 2 ans Connaissances des protocoles de communication HTTP et HTTPS : 1 ans Connaissance de la gestion des certificats (génération, renouvellement, mise en place) : 1 ans Connaissances des protocoles de sécurisation SSL et TLS : 2 ansCompétences Souhaitables: Maitrise de Kibana",CDI,https://www.rekrute.com/offre-emploi-ingenieur-support-applicatif-recrutement-sofrecom-services-maroc-rabat-128750.html,17/09/2021
Concepteur/Développeur JAVA/JEE - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"De formation Bac +5 (école d'ingénieurs ou équivalent universitaire),Il possède une ou plusieurs expériences significatives de 4 ans ou plus en analyse, conception, développement, intégration et déploiement d’application principalement JAVA 8/ Angular avec une bonne maitrise du Framework Spring boot (Rest controller, spring core, spring data jpa).Une expérience en PHP est un plus.Compétences Indispensables : Angular : 1 ans Spring boot2 (Rest controller, Spring core, Spring data jpa) : 1 ans JAVA/JEE (JAVA 8) : 2 ansCompétences Souhaitables : MYSQL Gitlab (CI/CD) SONARQUBE PHP",CDI,https://www.rekrute.com/offre-emploi-concepteurdeveloppeur-javajee-recrutement-sofrecom-services-maroc-rabat-128754.html,17/09/2021
Expert BSS - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Vous avez idéalement 5 à 10 ans d’expérience dans le domaine des télécoms. Vous avez participé avec succès à la transformation SI d’opérateurs : Etudes et déploiements de solutions CRM et vue 360, prise de commande unifiée, offres convergentes, expérience client, order management, facturation …etc. Connaissance des guidelines d’urbanisation SI (couplage BSS/OSS, standardisation des échanges APIs…) Vous avez une bonne connaissance des solutions BSS (BSCS, MsDynamic, Zsmart, Oracle peoplesoft, Salesforce ..etc.), des standards UML, BPMN, TOGAF, TMforum, et souhaitez contribuer à des projets de définition stratégique IT. Vous avez contribué à la définition de la stratégie IT d’opérateurs de Télécoms pour lancer de nouvelles offres, pour moderniser les solutions IT devenues obsolètes, pour améliorer la satisfaction client internes et externes, ….etc. Vous avez un intérêt pour résoudre les problématiques des SI legacy et vous souhaitez intégrer une équipe de consultants multi-experts qui contribuent à la définition de la stratégie IT de ses clients Votre autonomie, vos capacités d'analyse et de synthèse et vos qualités rédactionnelles et relationnelles seront pour vous de véritables atouts L’environnement international dans lequel évolue Sofrecom, implique la parfaite maitrise du français, de l’anglais tant à l’écrit qu’à l’oral. Vous partagez nos valeurs : audace, écoute, partage, efficacité et agilité. Sofrecom s’engage à respecter les lois contre les discriminations et pour l’égalité des chances. Seules vos aptitudes professionnelles, votre capacité à occuper l'emploi proposé et votre motivation retiennent tout notre intérêtCompétences Indispensables : Bonne connaissance des solutions BSS : 5 ans",CDI,https://www.rekrute.com/offre-emploi-expert-bss-recrutement-sofrecom-services-maroc-rabat-128758.html,17/09/2021
Ingénieur Support Infrastructure - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +3,Informatique,"De formation supérieure de niveau Bac + 3 en informatique, il possède une ou plusieurs expériences significatives de 4 ans ou plus en support infra avec une bonne maitrise de la langue Française.Dans un contexte multiculturel au sein de la Direction des Infrastructure Orange France, le candidat doit réaliser les prestations relatives à l’analyse, l’accompagnement et le support dans le contexte métier infra. Avoir un très bon relationnel est nécessaire tant pour s’insérer dans le dispositif global au quotidien avec des acteurs projets. Être orienté client et usages (prendre en compte et satisfaire les besoins du client et de ses usages en fonction des objectifs et des évolutions du projet). Savoir développer sur Python sera un plus.Compétences Indispensables : Maitrise de l’outil ServiceNow : 2 ans Maitrise de Microsoft Excel, notamment, la partie reporting : 2 ansCompétences souhaitables : Coordination des actions Acculturation méthodes Agile/SAFE, le DevOps, l’Intégration Continue et le Déploiement Continu (CI/CD) Connaissance des infrastructures et technologies IT (ouverture de flux, serveurs, stockage, réseau, sécurité, DNS, FTP/SFTP, CFT, …)",CDI,https://www.rekrute.com/offre-emploi-ingenieur-support-infrastructure-recrutement-sofrecom-services-maroc-rabat-128824.html,17/09/2021
